session_id,customer_id,activity_type,product_id,timestamp
ca1a3fa1-a125-4302-99f3-cd0054d484e3,edf486eb-743f-4c5f-b1e1-608f4b6217b0,Cart View,P0081,2024-01-23
ca1b7fe3-81f7-4337-b51b-49273577ba23,3e5bafc6-aa62-4dc7-bd89-ac4a0a4260e4,Page View,P0420,2024-02-08
ca1b88bb-0d75-4f01-8bbb-87132b8d4e53,e62a2cec-d3f1-4aaa-ae96-8cb190cdc3ce,Remove from Cart,Unknown_Product,2024-02-23
ca1f8a91-b2df-4378-921e-caa743c2323f,40a31e8d-213c-4e5f-881a-b04d84c3577d,Cart View,P0362,2023-12-21
ca2427ab-ce6a-4c5f-bb75-e04dad1f0f62,b4f7e25d-0499-4919-9e2e-475ae504a3f3,Remove from Cart,P0236,2023-11-11
ca242902-1be5-476d-b0e0-fad5a4362420,9f77652d-2800-44c9-87a1-265497ec5828,Cart View,P0493,2025-08-07
ca27237f-7901-4527-857b-d0e8cdeb1bc8,adfaae70-e764-4011-85e1-5253d74e5350,Cart View,P0453,2024-04-27
ca287ca0-4c41-44ef-baa4-0a8997ea1f67,d05c79f9-6c07-4ade-bd47-3bec568620bc,Cart View,P0343,2023-11-30
ca296092-780d-46f0-a7f5-b3c927c4de93,22b4d662-fc8e-43aa-bff6-010d65ffd8f8,Product Click,P0035,2024-03-22
ca2bf6a7-5ced-41ba-bdc7-48a0253720c6,9a3f380d-ece7-4fbc-97a1-db671e472364,Remove from Cart,P0149,2025-08-03
ca2d59a9-b669-4150-8bca-bf062a8d6149,58585d69-b175-4eff-9d8d-8d4e06a536eb,Product Click,Unknown_Product,2024-03-14
ca322512-d779-4651-815d-6f4193f8c7f2,30b3492b-a982-4383-89c2-5ab462e170f1,Add to Cart,P0427,2023-10-02
ca392e67-aca1-4ce1-a0ee-57483e6bb1a0,cb8da931-9154-4395-a5e3-82d9a63ad98b,Page View,Unknown_Product,2025-05-21
ca39ca72-234f-4782-8130-44f45a72b819,7f6b6811-718b-48f4-9780-b0f9ecb0f3f7,Product Click,Unknown_Product,2023-12-11
ca3b56e7-2da8-464e-9625-e4b580442fa7,8179a8a3-ccfa-4b46-910f-d8b80f046a86,Search,Unknown_Product,2025-07-25
ca3bca72-f02a-4b5d-a07f-fc7fcd31f903,7dcf13bc-3284-4e33-bc29-0c3bcb969ce1,Product Click,P0220,2024-12-28
ca3c570a-5405-46ec-919d-dbb6e5a7785d,7d935603-a911-4968-97e7-c140647625cb,Search,P0034,2025-02-05
ca3e3246-0f50-4624-be9f-ca6b53b1af2b,93c93249-6d0c-4cf1-944e-b0581e925f69,Page View,P0026,2023-12-14
ca3f3ed1-1809-4db5-a91a-d866a809b360,9cabcde3-3e8c-448c-8ffb-b21c24931e50,Product Click,P0201,2024-10-08
ca412b0a-68bd-4e85-974d-e7ba42beaf8a,7e9ea74a-d1ba-4c7d-b718-e11b5a22ab87,Remove from Cart,P0100,2023-11-19
ca4226b3-0fc5-40cc-96b7-50cfdf2848a6,890f92ee-b0ee-46d4-98c0-f8363361fe53,Page View,P0315,2024-09-09
ca427e16-df74-4e4a-9bb5-8d2e1d954a40,eb7b097f-01fc-4e5f-b110-5d31b0865449,Page View,P0077,2024-06-16
ca45497d-b3f5-459a-a138-ba937261ae31,551e6061-f84b-4298-82ce-f7e56b6892ba,Remove from Cart,Unknown_Product,2025-08-25
ca46cca6-d686-43a7-8b59-e18fbdb80d5e,18271e38-660a-467a-b4d5-d5efd60a981c,Product Click,Unknown_Product,2025-08-09
ca480380-9f48-4cb8-937c-d579abce3727,ab0698aa-201b-40fc-8fda-bbe52f18f0b3,Search,Unknown_Product,2024-05-15
ca4e12b6-64c7-4790-937b-48c7ec29581e,78253ff8-be11-40ef-af70-b87dd6a29276,Add to Cart,Unknown_Product,2025-03-17
ca4f6b10-db2d-4cfa-b911-9b8bdc7ea360,67847282-7b08-4fb1-a421-9a48d6130173,Cart View,P0358,2024-04-06
ca509986-ca69-4929-9f76-533104b37b72,88e08296-2522-4655-8d2a-e250acd76d9e,Remove from Cart,P0334,2025-05-31
ca51a0f4-27e3-4371-b51a-cf48d4c4a130,49c312cf-3b26-4b44-8f85-8a1fd04125a3,Product Click,Unknown_Product,2025-01-06
ca51f182-d89a-47db-b7b2-2a7510813d05,8acf4cce-42e2-4921-b2f9-820a4f37d58b,Cart View,P0374,2025-05-15
ca555df8-7c0f-4d21-83a6-2a1cb963f3fa,19d854bf-2197-4967-944c-eb954d0720f1,Product Click,Unknown_Product,2025-06-27
ca556384-a6d6-462c-9515-c60e4fe2056e,a29b353f-75e9-451f-907b-16d7e1355a60,Add to Cart,P0411,2024-07-24
ca578cfc-d6d0-42c8-9d7a-4bff4760d568,53f0f273-f249-46ba-8031-2257514c3b8d,Remove from Cart,P0467,2024-05-07
ca5aac76-7442-4dae-bcca-5b8bf435e75c,3c6b980d-130c-4025-9a02-f926ec1800db,Add to Cart,Unknown_Product,2023-12-11
ca5c2a78-c9b6-4184-a5f5-403752bb22f5,a6cc41c2-e20d-47f4-a03b-42e255df8a0e,Remove from Cart,P0357,2024-09-06
ca6393ed-0c10-4ef9-9b39-e85dab3fe0c0,913ebbdb-e7cf-4abf-947b-be4930b87f73,Remove from Cart,P0205,2023-11-16
ca63d2e7-4d35-40a9-94a3-2049dab53f75,2d4f4b04-a84a-4026-b79d-7f1285078b45,Remove from Cart,P0316,2025-02-15
ca6648d1-083e-4c31-b3d4-28246e5cdf8d,7924f73a-61c1-42ef-b592-bbeca69e24b7,Add to Cart,P0353,2025-06-20
ca68c919-f83e-444d-a021-94bf26c44bf9,43630cb2-7eb4-48c6-be78-0c8ffc89293d,Remove from Cart,P0434,2025-03-12
ca6abf2d-a942-4ea1-b8a9-3165ef96c8aa,b7e1af76-1222-4806-b484-66a737f36670,Cart View,Unknown_Product,2024-06-21
ca6ad207-34e6-4810-b19f-2001a163d896,48d0f0d8-e1e7-4d4f-b963-b7bde07ba4e7,Product Click,P0032,2024-01-19
ca6f144f-1082-499c-9cd6-13ae013430a1,99043761-ce20-4dfb-bdb5-420af1059fe9,Page View,P0022,2024-07-07
ca7217e5-e0b0-414a-b693-6c22f5f1068e,b568d7aa-1a04-486f-ad88-3df7a1d7e9c6,Search,Unknown_Product,2024-10-02
ca72cdc9-f2a4-4bef-90da-a5b7487cf02d,c2c134be-95ea-44b5-9b5e-aa34e623dfd8,Product Click,P0137,2023-12-01
ca7aff23-c536-4884-b7e0-b8b4813b7e02,093cba46-189e-47d9-a200-92b3fa380b58,Cart View,Unknown_Product,2024-01-29
ca7bd526-7ca2-44b2-af54-36653ecee9fd,c9b791f3-a3a3-425e-acaa-351b9911d738,Page View,Unknown_Product,2024-08-01
ca7db30e-a87d-48d5-9c8d-1d99f0f7eaf7,7c7a5149-e07e-4867-85dc-2cbc1ee8501e,Page View,P0073,2023-09-17
ca7e1b56-7219-444c-9383-3c4bad0fa651,9d3a6f58-1282-4134-8889-69c306d3aa49,Search,P0236,2024-02-23
ca84a248-143d-4c78-8471-e37fc7f2ec75,b28a928d-6c68-495b-a181-3f9290624c24,Cart View,P0224,2024-01-31
ca85bd36-ff8d-46fa-ae67-c7173a3de381,133be4c4-0ced-4a05-a5d9-c33b149251a5,Remove from Cart,P0109,2024-07-04
ca8814d4-ba43-44f5-99f3-dae16db74fce,e7d6e4c0-963b-4bad-bd1f-3cf9e1503cc5,Page View,Unknown_Product,2023-12-26
ca887229-bfbd-43a6-b742-388685bea856,346fe855-7500-4d85-9dc0-021dfb06f7b2,Remove from Cart,Unknown_Product,2024-11-11
ca8b664a-8f37-4ef2-9a93-555bd0766db6,a6a925f4-1780-4fff-9954-c52708b485ff,Page View,P0155,2024-06-28
ca8e913c-6076-4c66-a570-350a02b9cdf1,294f393e-de88-4c14-8012-c80befa2a85b,Page View,Unknown_Product,2024-05-22
ca93f7db-4fb0-41e6-99ae-708ede34db44,842e4fb3-e691-46b8-a9d7-2bb60049c84c,Remove from Cart,P0035,2025-03-05
ca947952-1b1f-4c62-8fb5-e99489fcae39,fd5e630f-ab6a-44e0-b885-ced1ba687dac,Search,P0087,2023-12-01
ca94a7b3-0883-4e12-9610-572a8b603f1d,f07d4f54-afe8-4678-abbe-eb2566e24b88,Product Click,P0356,2024-12-10
ca959740-8410-44b7-b8c5-044ed870514a,a898eef0-2381-4511-a773-f6e6717c7d39,Product Click,P0474,2025-09-06
ca966779-7337-46bd-9998-d04887e6cfe9,9abd1b63-49aa-40b4-8b50-fd177bc929e1,Search,P0229,2024-04-21
ca9866dc-ebde-40dc-b379-208e1f918b71,23fe84da-5e29-4df7-9155-24776f6ac92b,Remove from Cart,P0393,2025-05-28
ca98f0dc-f7fe-4e1c-97f8-4a307d8e65a9,64606083-49f1-459e-aa26-5f908f9620a2,Add to Cart,P0391,2024-03-05
caa042a5-a8db-4b4b-9ce1-0c0d050b911d,0141fd6c-e662-48ab-abd8-7b46872bc0dc,Cart View,P0391,2025-02-10
caa06851-d8c6-4826-ae8b-b24758ae8860,b46241b7-71b1-4a87-9d77-6754d815c0a9,Product Click,P0303,2025-07-09
caa50e81-c662-4241-b98d-3b75de63cee2,0b80766b-c7e6-42ea-a803-3d6c48189591,Page View,P0101,2025-08-18
caacfc6c-a3d9-4881-a2dd-304aef1ba5f7,4dfcd980-1249-4be1-82d5-a3354ec6fe58,Add to Cart,Unknown_Product,2025-02-28
caaf72c4-3a1e-4d79-b637-914894007c8a,8b945764-73ac-46d0-bf17-31cd9f6647a5,Product Click,P0320,2025-05-22
cab48722-65fa-4786-a697-a0f35daf1d5f,38bdc8a2-8b04-4c48-a305-8bbce9ee9be4,Add to Cart,Unknown_Product,2025-07-17
cab65521-1ed3-4d67-9c0b-124075b4e9a7,20ff64f7-256f-40b7-9f5c-ccd4aac8f906,Cart View,P0296,2024-11-03
cab780cc-74cb-4dd3-b4e4-3fdd6c7191f3,49ba59f6-f45a-4992-8088-aa47511186ee,Add to Cart,Unknown_Product,2024-11-05
cab7e96c-f79f-49ed-9722-2d77b7363124,91c0bb1e-6f01-48ec-bded-789d715dbead,Remove from Cart,P0360,2025-08-29
cab847e1-cc20-4c0d-bd6a-55416be556ba,3880526e-c338-4400-9409-57c93910ee04,Remove from Cart,Unknown_Product,2023-09-22
cab8daa0-3fcd-476d-ac38-0cef834a3787,f3dc660e-936c-4995-bef4-86b1c5715630,Remove from Cart,P0248,2023-10-19
cabafd25-03f3-4014-beb5-af42e0ff2e76,ad17bf01-c4bb-4d0a-8c9d-fa65df773b6b,Add to Cart,P0004,2025-03-11
cabb35c8-1696-4811-b913-1281fbe7889c,90e1c16c-ea5b-4e58-830b-21548e276fc8,Cart View,P0021,2024-06-21
cac153eb-31b2-4bbd-a752-483033e5302c,1d4aebf8-c030-4bc4-a106-ce5930945ee4,Remove from Cart,P0411,2024-03-22
cac6cbe9-ea75-4cc9-b962-0790be2686d5,996f773f-d4cb-4f80-99f6-758741937979,Add to Cart,P0310,2024-02-21
cacc052b-967c-4c32-90a0-690de69e2761,089a0740-098d-48d2-a656-c773e1407a2f,Page View,Unknown_Product,2025-09-04
cad16ab4-fde7-406e-901c-5d5581b7b280,66b384df-26cc-4478-869b-e17a209b7d05,Add to Cart,P0453,2023-10-10
cad17041-9ac7-46e5-8f58-5414214d9844,ccd9e2f0-d305-4e96-b4e0-16c7f18a6fd2,Remove from Cart,Unknown_Product,2024-04-29
cad2a632-ef1e-4d50-b043-17a3a10838bc,642a565b-2e1f-405e-8b77-ee17554c786c,Add to Cart,P0109,2024-07-14
cad2f52c-4457-4b82-b956-aa62b2cd0109,004f52fe-00e3-4d6b-8605-300f9dd07762,Search,P0088,2025-01-03
cad36c67-5aba-4d7e-b21c-a9c1806af26e,2a3d444c-b4c5-4b23-afc0-c95c6132051c,Search,P0165,2025-02-24
cad5c780-f6bc-4950-8efb-7e7be8a7c6e2,6fa462ee-36a7-43f6-af93-49d5f52d59d0,Search,P0349,2025-08-07
cad7e601-e91a-49ef-8e55-f4dbb67debd9,9735ba59-f069-4aa9-ae48-886d924c2930,Add to Cart,P0107,2024-07-10
cad8cd62-455b-4471-9f8d-729b0d90d6d8,3b0cad9c-a797-4b14-a1e3-2f11998ee996,Search,P0296,2025-01-09
cad926ab-ca6a-4b37-9c66-11a7617ac963,2113e65d-eefc-4bd1-993b-a3996a38e048,Search,Unknown_Product,2023-09-25
cadbd08d-21ed-4563-b64c-51193ec56fb8,9b747484-7b01-45e3-8bbf-71085b8e3860,Remove from Cart,Unknown_Product,2025-03-01
cadc12f4-309c-4d05-abb1-ad65fe19ec12,9494d95c-e45a-4272-823e-78c4ab9aaaf7,Cart View,P0350,2024-07-30
caddf4d1-46b1-4809-a0e6-5c80bbb8964f,a497f9a1-a4b1-493c-89c6-bbb45bcc7214,Remove from Cart,P0027,2024-02-08
cade6338-9ccb-4d32-b765-a641ae9e3d4e,42900426-5b01-4ada-a2aa-1355931017da,Remove from Cart,Unknown_Product,2023-12-24
cae41c1b-19c9-418b-9221-07433b4cc288,688b0103-da92-4557-9f62-739b9a4de716,Add to Cart,P0104,2024-06-27
cae54698-3b64-4442-b638-23f68a3cfe6e,928f2a65-bfac-45cd-91bf-1d660b5ed713,Remove from Cart,P0125,2025-04-07
cae59f52-0007-4146-89ed-243dce67c123,72c7d207-2904-4d83-babc-4626084da889,Product Click,P0064,2025-05-08
cae7b2d9-065b-466f-9652-6705bc50ff8f,77fd7b1a-2f67-4f85-abbe-cad2aa70f5ec,Page View,P0335,2025-08-22
cae81d83-4d00-4499-9f3f-d4a6416074c6,93f4fa69-e2cf-40b2-9f34-52155c968481,Product Click,Unknown_Product,2024-06-24
cae862f2-057b-414c-a93c-0dd786e9cec1,919cc1fb-bb44-4a97-bc11-d60162ce3904,Remove from Cart,Unknown_Product,2025-04-24
caeb6f42-d70b-4a3e-81d3-d7592eb9f545,92d84a6f-c196-4005-bd5a-aa85c0d86e5d,Page View,P0441,2025-02-15
caed7124-45e6-460c-a954-4b632e3b5fc8,19fd4e2d-e200-4410-8794-f510395632ff,Add to Cart,P0447,2023-11-20
caee9105-83c1-4eb4-80b8-d6a0180968c4,053b3d40-bc54-40af-bca4-5edba7be3e48,Remove from Cart,P0189,2023-10-18
caf47143-fa6d-4c55-8881-bafac64f9e22,76663d4f-56d7-4e4a-96aa-d806fcc72793,Cart View,P0228,2025-09-04
caf6f1f7-3b62-4783-811c-3d3d3fa5ef12,da5cad6a-5a9f-4934-af37-07dd15447abe,Cart View,Unknown_Product,2024-03-13
caf834aa-3887-4855-af48-e0f83f76024c,6b2f45e5-b647-4938-9ab5-d0d94b50d621,Page View,Unknown_Product,2023-10-20
caff65b8-e716-4129-911d-769985805b58,af544610-80d3-4329-a424-9308a4721ff4,Add to Cart,Unknown_Product,2025-02-17
cb00a44c-7285-4f76-91fe-507f1c24b9e4,5a809934-fb22-4897-8dcd-f4e39fa01fc0,Page View,P0392,2024-01-27
cb00c0cd-5365-4ba0-ab86-2e3db04569dd,94e3a4a7-a88b-46ce-94de-def7226d2dff,Add to Cart,P0196,2024-07-03
cb035883-35ab-42bf-b7fd-883d963ab80a,d4b77b68-692a-45d9-9236-7d4a228c1595,Search,Unknown_Product,2025-09-04
cb05a9c7-7fbb-4cdd-be86-d21c95ef6e73,80e79000-fbe6-4b2c-80bf-743757f5e932,Remove from Cart,P0191,2024-12-22
cb065a80-051b-4e8e-9971-52f08ff11599,6b309e37-eee1-4a4c-8092-d35b448fd465,Cart View,P0140,2024-09-02
cb0f56a8-d602-47a5-883b-1221df2e95f3,f9631033-c20f-4f90-b6cf-f82c21f87e00,Cart View,P0174,2024-10-16
cb10b4c8-bbc2-4dd2-980d-a7fc34742f1e,1d0469cd-9fb9-4cde-a579-f916849e5589,Remove from Cart,P0358,2024-02-10
cb1557d1-8f3f-4c26-9f42-e7e9d597b7db,9b5ece18-8e60-4eec-91a9-f35c0c166a2a,Cart View,Unknown_Product,2025-02-14
cb16a673-a1be-4f1b-bd5d-43f1835b721b,6de3eebe-d122-4c18-8ea1-a1eb3283f8ea,Product Click,P0170,2024-10-17
cb1ab72a-55c7-4018-b6fe-ee83b0d56dd5,4d0806b5-bb02-42a6-875c-f198f238379c,Add to Cart,Unknown_Product,2024-12-05
cb23cef1-a617-4d85-afb8-0cf30ec5f813,9e8b1b8a-af51-404e-8cc5-4f110ed74517,Cart View,Unknown_Product,2024-07-05
cb27e57d-b663-4991-bfde-d6fdb94f7f9a,1ed17a6d-dc62-498c-8547-2ab6bdcc7a82,Product Click,Unknown_Product,2023-11-29
cb29c34b-5fc1-4f51-8c7f-debb16488836,b71d4a04-e750-4d21-afdb-e7816b843f20,Product Click,Unknown_Product,2024-04-07
cb2e6ac6-18d4-47a9-8d3c-250fb1ce1c9e,5bb8f354-7499-4ab3-b98c-f10bc4f14a86,Add to Cart,P0128,2025-04-26
cb31642b-9663-46c7-bd85-cfbcea725659,aaadb0e9-3249-4b93-bc85-217b6060186a,Product Click,P0464,2025-07-20
cb35b4ac-25b5-43e2-a3ac-1b29a48449e0,60146cd4-38fc-4e8a-916b-b887b1b4bb1e,Product Click,Unknown_Product,2024-11-24
cb38809d-843d-4ed9-b5e8-0aeb26dbb98c,ebe57035-5861-4f39-9dca-5fc82b834ab1,Search,P0481,2025-06-19
cb399309-0969-48de-8dfd-9cdde61169c5,5d630b88-ba1b-4f21-b23c-0c7f81239f4d,Product Click,P0098,2024-02-22
cb3c5723-db78-4f69-83c1-a70380e76780,6024dbb7-8d46-4786-8c14-f9c480384d2b,Cart View,P0084,2025-05-05
cb3cdc74-4429-4413-9b5f-6022d1c38ac9,608fcc0d-ddea-46db-9769-66e68cc24300,Search,P0416,2025-08-26
cb3cdda6-1ddb-498e-bca9-7bd0f1bd7b93,89509975-65e8-4227-80d7-00ad313e989c,Page View,P0130,2025-04-22
cb3e2631-bddf-4630-8e5b-acb442862765,8a92dbc5-be11-4bfc-8efb-3eb71255ae20,Cart View,P0144,2024-11-28
cb3f159c-bf40-4211-9823-d154b0a15663,a4f6bb63-828a-41bf-93bc-3e60a91d5a16,Page View,Unknown_Product,2025-04-06
cb410eea-1caa-4147-b0be-e64e15bf7a69,793d6b7b-ffba-4660-9ab0-72a6595e4662,Add to Cart,Unknown_Product,2024-05-11
cb41f84c-4ddd-4e4c-bdc6-0ae9e8a4e481,5e8ac024-281e-4028-9539-6b4f609e2b73,Remove from Cart,P0145,2024-01-13
cb43ad11-e6bf-4df1-83db-9aabf62a9843,08549f68-95a9-4aed-8c3d-3bd11fb7210e,Search,Unknown_Product,2025-07-06
cb44065b-9e55-41f2-a513-382f6d65638c,05d5679b-71d5-4331-a7ba-1a0d16e2d59f,Search,Unknown_Product,2024-05-22
cb448a3a-0607-4a3b-85d6-91bf7a34f19e,14ada422-73fe-46a3-9eb6-8a2667078bb1,Product Click,Unknown_Product,2024-11-23
cb45252b-e2c3-40a2-b334-95f725150694,fe5cbffc-2de2-4ed6-8d2d-6ad06ce6e4eb,Page View,P0153,2024-03-03
cb45f491-fa47-42d2-bf84-85fe4ce046ea,652c8782-1060-4098-9237-9b3f5a7d1bae,Add to Cart,Unknown_Product,2023-09-14
cb46a2e5-0353-47f0-954b-e8b0184b40d0,cd6314ce-557a-48e5-b2ec-39093bd9bce1,Product Click,P0457,2024-11-06
cb4cc588-e7a7-46c2-ba0c-5bc923edfce5,f20e0a30-8cfa-412e-98db-468d7b1423c8,Page View,P0439,2024-12-15
cb4d0dfa-cac7-430b-83ad-d061f246d566,5995de62-6c3f-4e62-943f-867a22c22d12,Remove from Cart,Unknown_Product,2024-11-02
cb4dcef4-605d-49bd-bb9d-3e92ffcce2d0,f0f999db-cf56-48a9-b0ae-6545b7e35602,Remove from Cart,P0281,2025-03-24
cb4f05a8-95ed-414e-a99f-bd9c1c08d316,ebdf5aad-3e49-4671-a2a2-d87fef02262a,Search,Unknown_Product,2024-10-08
cb538753-435b-4f59-9540-fda4a2d1ea79,7114efcf-143c-4ce2-b6ef-860db061d830,Cart View,P0221,2023-10-27
cb570379-d984-4068-9e53-08f1553f43d4,4475b940-6c98-4be0-adbe-91b25a456cd6,Add to Cart,Unknown_Product,2023-12-03
cb573682-f468-47bb-9db5-615dbbf5ece8,e017e18f-fb82-48d2-b239-1b3990e260bb,Cart View,P0151,2024-10-03
cb58d443-bd75-4de9-83d8-d977324299b3,f983ee10-b060-4f66-809c-411eab414a0c,Remove from Cart,P0423,2024-07-12
cb58f806-595d-4edb-b601-fdb84ae7d3d9,5e4c6b95-088a-4d29-bb5f-6b83abf73eec,Search,P0323,2024-04-07
cb5caa7f-c84e-45fc-a46b-468b705cd420,9c21119b-0596-4ece-a732-eab5cbd0bc0a,Remove from Cart,P0267,2025-02-03
cb5e6026-3b8a-4f6a-b546-ed2382aad8d7,603ff297-6aa8-47da-af26-8c288ac22356,Cart View,P0325,2024-01-13
cb601a05-64c9-4555-a6bf-f1b95d22e068,a1395d3a-aead-4568-95b9-d2fb12f5efca,Page View,Unknown_Product,2024-12-25
cb6060bb-35f3-4a0c-bb30-765ace721b03,43eca0be-9526-48ee-9b7c-3f70d82d4af5,Search,P0468,2024-02-26
cb61f1d6-6942-47a4-a8d6-8ccfc33e04a9,78b9d3d5-5471-4614-8d48-43b26dbb1f07,Product Click,Unknown_Product,2024-03-17
cb643a01-5d68-41f2-b3c9-219d73002f8a,0674ddcd-3ea7-4857-ad92-ed399a3398eb,Remove from Cart,P0441,2025-08-12
cb663745-6e1f-4c60-930c-944f5afa00d5,06a3e94f-7682-42d5-b41a-4f675677fcce,Search,Unknown_Product,2024-01-21
cb66678d-4c1d-4dad-91d3-05e09fc02537,212de704-6848-41ad-8b79-c60458c3e4ab,Product Click,Unknown_Product,2024-05-25
cb6c23a4-e067-4f54-b2be-1cc2cd51f597,9cd8d06c-feaf-4bcc-9213-ee0102c0eaa3,Search,P0182,2023-12-17
cb6ca9b4-b43f-463a-87ca-5eb8c57604bd,67736f02-8910-423a-8b0a-a83a7cf2a600,Remove from Cart,P0174,2024-11-23
cb6d58f1-1ef7-4811-bc47-ff90093a2bcd,e2930375-d008-4df9-be5e-558fcd0b3b77,Product Click,P0345,2024-03-24
cb6dcdd2-30bd-48f1-8a85-e7cd56dec81c,e2992120-6f30-4c73-b098-58bd3a7da454,Add to Cart,P0404,2024-12-24
cb6ec1fc-5260-480f-9d04-c6cde95e376e,c87adefe-2983-42a9-99ce-11e34a7d2da1,Add to Cart,Unknown_Product,2023-11-28
cb71192c-050c-4844-b27c-6761e5e43910,1fd4046c-462a-4e53-9269-086e54e59cf6,Cart View,P0343,2023-12-31
cb723522-a8ba-4439-94a9-728412d2933e,419a2b47-53d1-46e2-90cc-67b1e2a21a8f,Search,P0379,2023-11-27
cb72d7ea-687b-4435-821c-c5810322cd82,049bca2d-5971-4759-9bc3-90f547e36ecf,Product Click,P0455,2025-02-21
cb7431ec-b975-43bb-a730-fc3832c07946,7949e125-a269-4574-86a6-c77c47634110,Product Click,P0457,2025-03-14
cb76dbb6-4d46-4329-a600-b94616c8d7ca,a9b80d62-0c73-42f2-934e-60b0bd32b501,Page View,P0041,2024-06-12
cb7bacbb-664b-4ff1-9323-135ed5720c7d,d16d7349-7d1c-47d7-99b6-1f94bc3e55d9,Search,P0055,2024-05-21
cb7d568d-78f5-460d-acd9-13c87a5046cf,22ce94fe-5a84-4b35-ae14-36dd1533bebe,Search,P0066,2025-05-16
cb7da273-23ea-4f33-9957-4806518fabd1,9d0354f5-2a42-48e2-ab1b-7032f98060d7,Search,P0019,2023-10-06
cb7f9e91-f0bb-427e-934b-fa51f1e3e742,44f0e411-60a6-4a75-8086-41809068d139,Remove from Cart,Unknown_Product,2025-01-22
cb8286bf-133a-489f-9945-c1e66d7b0eb3,38680ea9-406a-4872-b7ff-6f8b7da7d39c,Search,P0108,2025-07-18
cb8b34c0-b3b1-45e1-a30c-97b262dc8d2a,368b7fc0-c16e-4ad8-866d-4e2e5e79fcf5,Search,P0415,2025-03-01
cb8c37d5-0b39-4dd7-9720-67234540a498,1a856085-5af7-42c4-af24-a8495f43d706,Cart View,P0139,2025-02-19
cb909404-e745-4177-b9e8-b8742c25069d,9144a72b-fdfc-481e-b82e-c2f4e34af6d7,Cart View,P0317,2024-08-16
cb926c52-71f4-4791-b910-cf48ffa50ff5,72671a7d-ce40-4e83-8a0f-7b8b1c281899,Cart View,Unknown_Product,2025-01-17
cb92ab6e-0204-4a4f-9bd3-381ae070b6f4,406e3e48-2fe4-4928-81df-a944dcb72dab,Add to Cart,Unknown_Product,2024-10-25
cb97e45f-8d12-473d-bbc8-eef7c4be29b0,9f16bbe8-b36f-4d33-96d7-ef9691640e7f,Search,Unknown_Product,2024-11-06
cb9a0176-7304-4c6c-afeb-d1552b840201,b5c9b7bd-d08a-498e-85cf-a80d066e4d0d,Cart View,P0170,2024-08-20
cb9a3965-42a6-4aa2-a569-073542b5217d,928b4c81-4091-4c6d-8fca-063527e1657e,Product Click,Unknown_Product,2024-03-17
cb9b8277-f898-4ff5-bcc5-4b7849793272,87a94ee0-5b3d-4358-bcc1-6c0f89563c20,Search,P0274,2024-06-27
cba6b185-ee56-4258-bec9-449f3b64ded0,af3bbb0a-c66c-48ec-830d-60ba7410573c,Add to Cart,P0441,2025-08-26
cbab2c29-7b1f-4f86-93a6-f05a8dc6539d,fd63ca16-fa03-471c-a5a2-e5e95e376dd4,Page View,P0413,2025-02-20
cbaba494-0da4-471b-8c32-64716fb7906c,8a1b916a-66fb-41a7-9ea2-d994ff1bf6af,Cart View,P0141,2025-01-20
cbae746f-1291-4b79-bedf-2d248f9791c4,0661167a-cf82-4fe5-9afe-5bd0a782d2b0,Remove from Cart,Unknown_Product,2024-08-09
cbaefb4f-2845-4902-ac5b-14b25367e86d,ecebe621-7b33-4c20-8135-11e9f89d3a86,Search,Unknown_Product,2024-04-05
cbb4297e-e59a-4b3b-9fdf-f2530d252be5,ef30dd7c-5cb6-4733-8140-304a07fa28b3,Cart View,Unknown_Product,2024-04-15
cbb7907e-3fd8-4d90-a75e-9f16778b476e,21663d25-087e-4305-99f6-859950d577ae,Remove from Cart,P0206,2024-05-20
cbb8e9e4-f13d-4eac-b1a4-722e0bf82660,ff08f3c5-c68b-4c51-81ab-012886411251,Product Click,P0262,2023-11-07
cbbc8d01-bc88-4e4b-b600-5dae4523bb3b,9f0e0e63-ee19-4eff-93c1-09fef73bebd7,Add to Cart,Unknown_Product,2024-02-08
cbbfe74f-ad96-426a-ab89-be73e25b8579,3c28f49a-ae68-44bb-bb2d-7f5ddca4de34,Remove from Cart,P0334,2024-02-09
cbc2d79c-1d92-48f9-8cc3-0d54e539bffc,d7c09b6e-7f5f-4ddc-93c3-c7305e654ca2,Cart View,P0044,2025-02-09
cbc95035-c7fd-49ac-aaf1-1ef9e4d355e5,94ef45e9-8295-49fe-aea6-aae3c3025f3f,Search,P0269,2025-08-05
cbcb238b-6f7a-4984-9e20-a8d7588bb617,45d4218e-7a22-49c3-abfc-a999200e0984,Product Click,P0101,2024-02-27
cbd2a14e-dfc7-4d96-8810-908dbcf61748,8736d47a-1b67-4395-9c7d-6a7619f329ba,Remove from Cart,P0373,2025-03-02
cbd2f180-0a67-4abf-9dd4-4477055c3c90,f09596f1-2df5-4c1f-bab0-e87cd38c67d9,Search,Unknown_Product,2024-10-23
cbd58ea9-b2c5-4e9d-9c8c-5ae3fc4aea6e,5588cd64-3d39-40a7-b02f-8c9950653c96,Cart View,P0244,2025-07-14
cbda3caf-8685-44c9-981c-f05e33f6f579,446a1bd0-7978-4cb4-9d65-7cfe89b83521,Cart View,P0416,2025-04-13
cbdd2acb-bd25-4c4b-aebf-5d0d86bbe990,98578acd-af40-4308-b011-bb0f73b592bc,Cart View,P0120,2025-08-14
